"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","sentiment"
"gran convocatoria, Emprendimiento , #Bogotá, #Colombia https://t.co/NKm5Vk19I7 #Empleo","FALSE","0",NA,"4/07/2019 21:15","FALSE",NA,"1,14689E+18",NA,"<a href=""http://www.empleate.com"" rel=""nofollow"">Colombia Mercadeo</a>","EmpleateCoMktg","0","FALSE",FALSE,NA,NA,1
"@leofelipecampos Detrás d cada vnzlano hay 1triste historia,x ejemplo yo sali d Vzla y dejando a mis viejos enfermo… https://t.co/2n9mKHnOxo","FALSE","1","leofelipecampos","4/07/2019 21:02","TRUE","1,14674E+18","1,14689E+18","57800602","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","control1312","2","FALSE",FALSE,NA,NA,1
"Bogotá Gestores en Servicio y Atención al Cli, Comercializador, #Bogota, #Colombia https://t.co/2dq7zCZha3 #Empleo","FALSE","0",NA,"4/07/2019 21:01","FALSE",NA,"1,14689E+18",NA,"<a href=""http://www.empleate.com"" rel=""nofollow"">Empleo Colombia</a>","EmpleateCoTodas","0","FALSE",FALSE,NA,NA,1
"esta es tu oportunidad para laborar, Emprendimiento , #Bogotá, #Colombia https://t.co/W6AIvZrwRv #Empleo","FALSE","0",NA,"4/07/2019 21:00","FALSE",NA,"1,14689E+18",NA,"<a href=""http://www.empleate.com"" rel=""nofollow"">Colombia Mercadeo</a>","EmpleateCoMktg","0","FALSE",FALSE,NA,NA,1
"He publicado un episodio en #ivoox ""¿Cómo va la generación de empleo en Colombia?"" #podcast  https://t.co/orfAGJv0zM","FALSE","2",NA,"4/07/2019 20:53","FALSE",NA,"1,14688E+18",NA,"<a href=""http://www.ivoox.com"" rel=""nofollow"">iVoox</a>","LaVozDelDerecho","1","FALSE",FALSE,NA,NA,1
"oportunidad laboral, Emprendimiento , #Bogotá, #Colombia https://t.co/WzGk0PV1IQ #Empleo","FALSE","0",NA,"4/07/2019 20:45","FALSE",NA,"1,14688E+18",NA,"<a href=""http://www.empleate.com"" rel=""nofollow"">Colombia Mercadeo</a>","EmpleateCoMktg","0","FALSE",FALSE,NA,NA,1
"convocatoria laboral sin experiencia, Emprendimiento , #Bogotá, #Colombia https://t.co/jwzZCkq44P #Empleo","FALSE","0",NA,"4/07/2019 20:30","FALSE",NA,"1,14688E+18",NA,"<a href=""http://www.empleate.com"" rel=""nofollow"">Colombia Mercadeo</a>","EmpleateCoMktg","0","FALSE",FALSE,NA,NA,1
"RT @InviasOficial: #Comunicado | El muelle fluvial permitirá el acceso y salida a la comunidad del Carmen del Darién, la operatividad comer…","FALSE","0",NA,"4/07/2019 20:20","FALSE",NA,"1,14688E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ANI_Colombia","3","TRUE",FALSE,NA,NA,1
"RT @Baena: Para mejorar acceso de jóvenes a empleo en Colombia:","","","","","","","","","","","","",NA,NA,NA,1
"","","","","","","","","","","","","",NA,NA,NA,1
"- Cambio pensum @SENAComunica","","","","","","","","","","","","",NA,NA,NA,1
"","","","","","","","","","","","","",NA,NA,NA,1
"#¿NOMBRE?","","","","","","","","","","","","",NA,NA,NA,1
"","","","","","","","","","","","","",NA,NA,NA,1
"- Ed…""","FALSE","0",NA,"4/07/2019 20:20","FALSE",NA,"1,14688E+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TatianaRussi1","276","TRUE",FALSE,NA,NA,1
"Cali convocatoria Agentes Call Center Medio T, Comercializador, #cali, #Colombia https://t.co/HNm0whU044 #Empleo","FALSE","0",NA,"4/07/2019 20:15","FALSE",NA,"1,14688E+18",NA,"<a href=""http://www.empleate.com"" rel=""nofollow"">Colombia Admon</a>","EmpleateCoAdmon","0","FALSE",FALSE,NA,NA,1
"trabaja con nosotros, Emprendimiento , #Bogotá, #Colombia https://t.co/qWds7LbT7L #Empleo","FALSE","0",NA,"4/07/2019 20:15","FALSE",NA,"1,14688E+18",NA,"<a href=""http://www.empleate.com"" rel=""nofollow"">Colombia Mercadeo</a>","EmpleateCoMktg","0","FALSE",FALSE,NA,NA,1
"Requerimos Personal, Servicios Empre, #Bogotá, Cundinamarca, Colombi, #Colombia https://t.co/n4gn517PTy #Empleo","FALSE","0",NA,"4/07/2019 20:01","FALSE",NA,"1,14687E+18",NA,"<a href=""http://www.empleate.com"" rel=""nofollow"">Empleo Colombia</a>","EmpleateCoTodas","0","FALSE",FALSE,NA,NA,1
"@Finanzas_P | Una de las causas más comunes por las que un colombiano deja de estar al día con el pago de deudas es… https://t.co/z2mMhKQLxE","FALSE","1","Finanzas_P","4/07/2019 20:01","TRUE",NA,"1,14687E+18","106748209","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RevistaDinero","0","FALSE",FALSE,NA,NA,1
"Cali Asistentes Con o Sin Experiencia lunes a, Comercializador, #cali, #Colombia https://t.co/YYs3Q3QZU2 #Empleo","FALSE","0",NA,"4/07/2019 20:00","FALSE",NA,"1,14687E+18",NA,"<a href=""http://www.empleate.com"" rel=""nofollow"">Colombia Admon</a>","EmpleateCoAdmon","0","FALSE",FALSE,NA,NA,1
"convocatoria laboral con o sin experiencia, Emprendimiento , #Bogotá, #Colombia https://t.co/XXtW6jN7ZC #Empleo","FALSE","0",NA,"4/07/2019 20:00","FALSE",NA,"1,14687E+18",NA,"<a href=""http://www.empleate.com"" rel=""nofollow"">Colombia Mercadeo</a>","EmpleateCoMktg","0","FALSE",FALSE,NA,NA,1
"Excelente, por más empresarios con potencial en el país. <U+0001F44F><U+0001F44F><U+0001F44F><U+0001F44F> Con el apoyo y fortalecimiento de las ideas innovador… https://t.co/6EZNi9y4hG","FALSE","0",NA,"4/07/2019 19:53","TRUE",NA,"1,14687E+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NatahSanchez","0","FALSE",FALSE,NA,NA,1
"#NDC A mayo de 2019, el nivel de ocupación en la construcción llegó a 1’485.000 personas, lo cual representa un aum… https://t.co/YawzBZtPtq","FALSE","1",NA,"4/07/2019 19:52","TRUE",NA,"1,14687E+18",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Camacolvalle","0","FALSE",FALSE,NA,NA,1
"RT @TodosporCali_: Un Permiso Especial para Trabajar podrán tramitar los ciudadanos venezolanos que lleguen a Colombia y que tengan una pro…","FALSE","0",NA,"4/07/2019 19:45","FALSE",NA,"1,14687E+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ReinaldoCasano6","18","TRUE",FALSE,NA,NA,1
"Cali Auxiliares de Datos y Registros con o si, Comercializador, #cali, #Colombia https://t.co/8YsteUHSMv #Empleo","FALSE","0",NA,"4/07/2019 19:45","FALSE",NA,"1,14687E+18",NA,"<a href=""http://www.empleate.com"" rel=""nofollow"">Colombia Admon</a>","EmpleateCoAdmon","0","FALSE",FALSE,NA,NA,1
"Los uribistas pueden estar sin empleo, enfermos, sin seguridad social, sin plata, sin derechos, pero juran que los… https://t.co/j5XzyhnRU1","FALSE","2",NA,"4/07/2019 19:36","TRUE",NA,"1,14687E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","noticulas","0","FALSE",FALSE,NA,NA,1
"Bogotá Auxiliares de Archivo con o sin experi, Comercializador, #Bogota, #Colombia https://t.co/Q6c3BhTqNh #Empleo","FALSE","0",NA,"4/07/2019 19:30","FALSE",NA,"1,14686E+18",NA,"<a href=""http://www.empleate.com"" rel=""nofollow"">Colombia Admon</a>","EmpleateCoAdmon","0","FALSE",FALSE,NA,NA,1
"Bogotá Gestores en Servicio y Atención al Cli, Comercializador, #Bogota, #Colombia https://t.co/TIVXNyB85d #Empleo","FALSE","0",NA,"4/07/2019 19:15","FALSE",NA,"1,14686E+18",NA,"<a href=""http://www.empleate.com"" rel=""nofollow"">Colombia Admon</a>","EmpleateCoAdmon","0","FALSE",FALSE,NA,NA,1
"Hasta cuándo Duque y el país dejarán de prestar más atención al fútbol, a llegadas de extranjeros, a la situación d… https://t.co/pIXAyiJ8O9","FALSE","0",NA,"4/07/2019 19:12","TRUE",NA,"1,14686E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fernanda_5_7","0","FALSE",FALSE,NA,NA,1
"RT @fdbedout: “El delito es el recurso natural que más empleo da en Colombia. El resto es subempleo informal, desempleo y rebusque”. Antoni…","FALSE","0",NA,"4/07/2019 19:07","FALSE",NA,"1,14686E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DianaMesaR12","1510","TRUE",FALSE,NA,NA,1
"Requerimos Personal, Servicios Empre, #Pereira, Risaralda, Colombia, #Colombia https://t.co/jV71nq4RhT #Empleo","FALSE","0",NA,"4/07/2019 19:01","FALSE",NA,"1,14686E+18",NA,"<a href=""http://www.empleate.com"" rel=""nofollow"">Empleo Colombia</a>","EmpleateCoTodas","0","FALSE",FALSE,NA,NA,1
"https://t.co/I7hLv9geqq https://t.co/s0Ud4I4lDt","FALSE","0",NA,"4/07/2019 19:00","FALSE",NA,"1,14686E+18",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","MasterMaritimo","0","FALSE",FALSE,NA,NA,1
"@Rob__91 Emmmm ¿si se ha enterado del turismo 2016-2018? Sí bien la inversión extranjera creció 4 veces durante el… https://t.co/EGttWD4D9E","FALSE","1","Rob__91","4/07/2019 18:51","TRUE","1,14685E+18","1,14685E+18","1563784358","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","javierv2j","0","FALSE",FALSE,NA,NA,1
"OIT: Colombia se compromete a adoptar mejores prácticas de empleo https://t.co/sGY830Skw6 https://t.co/PNG14lKUMl","FALSE","0",NA,"4/07/2019 18:50","FALSE",NA,"1,14685E+18",NA,"<a href=""https://kuku.io"" rel=""nofollow"">Link account with KUKU.io</a>","lexdir_co","0","FALSE",FALSE,NA,NA,1
"RT @TodosporCali_: Un Permiso Especial para Trabajar podrán tramitar los ciudadanos venezolanos que lleguen a Colombia y que tengan una pro…","FALSE","0",NA,"4/07/2019 18:45","FALSE",NA,"1,14685E+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ulisesp24260757","18","TRUE",FALSE,NA,NA,1
"RT @TodosporCali_: Un Permiso Especial para Trabajar podrán tramitar los ciudadanos venezolanos que lleguen a Colombia y que tengan una pro…","FALSE","0",NA,"4/07/2019 18:43","FALSE",NA,"1,14685E+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FlorHT13","18","TRUE",FALSE,NA,NA,1
"RT @TodosporCali_: Un Permiso Especial para Trabajar podrán tramitar los ciudadanos venezolanos que lleguen a Colombia y que tengan una pro…","FALSE","0",NA,"4/07/2019 18:36","FALSE",NA,"1,14685E+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CLAUDIAPICOS3","18","TRUE",FALSE,NA,NA,1
"RT @TodosporCali_: Un Permiso Especial para Trabajar podrán tramitar los ciudadanos venezolanos que lleguen a Colombia y que tengan una pro…","FALSE","0",NA,"4/07/2019 18:33","FALSE",NA,"1,14685E+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JhoVel5","18","TRUE",FALSE,NA,NA,1
"RT @fdbedout: “El delito es el recurso natural que más empleo da en Colombia. El resto es subempleo informal, desempleo y rebusque”. Antoni…","FALSE","0",NA,"4/07/2019 18:06","FALSE",NA,"1,14684E+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nicocaballero58","1510","TRUE",FALSE,NA,NA,1
"Requerimos Personal, Servicios Empre, #Medellín, Antioquia, Colombia, #Colombia https://t.co/PLSEZNWx8H #Empleo","FALSE","0",NA,"4/07/2019 18:01","FALSE",NA,"1,14684E+18",NA,"<a href=""http://www.empleate.com"" rel=""nofollow"">Empleo Colombia</a>","EmpleateCoTodas","0","FALSE",FALSE,NA,NA,1
"Nuestra próxima charla online y gratuita será 10 de julio a las 8:30 hora de Colombia, con nuestra asesora de Inmig… https://t.co/3hKpRyixzD","FALSE","0",NA,"4/07/2019 17:43","TRUE",NA,"1,14684E+18",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","Mint_Studies","0","FALSE",FALSE,NA,NA,1
"@SITICEDPA de Panamá expresa inconformidad y preocupación por pérdida de calidad y condiciones de empleo en… https://t.co/jdOqohE0Kp","FALSE","1","siticedpa","4/07/2019 17:33","TRUE",NA,"1,14683E+18","2242656536","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TrabajoDecente_","0","FALSE",FALSE,NA,NA,1
"RT @CamiloRockerBta: @Bogota Primero ayudar a los de acá... Ese pensamiento marica del gobierno de Colombia se da garra... Es que acaso el…","FALSE","0",NA,"4/07/2019 17:24","FALSE",NA,"1,14683E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MariaVe57","1","TRUE",FALSE,NA,NA,1
"@ViceColombia @infopresidencia @mluciaramirez @IvanDuque @orozco_angela @AndrsValencia9 @jrestrp Feliz cumpleaños,… https://t.co/hkRRgatGOT","FALSE","2","ViceColombia","4/07/2019 17:15","TRUE","1,14683E+18","1,14683E+18","346586565","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pedroan32585942","0","FALSE",FALSE,NA,NA,1
"Un Permiso Especial para Trabajar podrán tramitar los ciudadanos venezolanos que lleguen a Colombia y que tengan un… https://t.co/qIhC6ndI8T","FALSE","18",NA,"4/07/2019 17:03","TRUE",NA,"1,14683E+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TodosporCali_","18","FALSE",FALSE,NA,NA,1
"Requerimos Personal, Servicios Empre, #Cali, Valle del cauca, Colombi, #Colombia https://t.co/1XG5qOwST1 #Empleo","FALSE","0",NA,"4/07/2019 17:01","FALSE",NA,"1,14683E+18",NA,"<a href=""http://www.empleate.com"" rel=""nofollow"">Empleo Colombia</a>","EmpleateCoTodas","0","FALSE",FALSE,NA,NA,1
"RT @YesidLancheros: ¿Qué hacer para que no haya destrucción del empleo en Colombia? “Las cosas van mal. La receta es que el PIB crezca más…","FALSE","0",NA,"4/07/2019 17:00","FALSE",NA,"1,14683E+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DeviaRachel","5","TRUE",FALSE,NA,NA,1
"Un #CallCenter genera todo tipo de empleos. Altas gerencias, asesores, agentes telefónios, etc. #UnísonoColombia… https://t.co/gJZidI2D4W","FALSE","1",NA,"4/07/2019 17:00","TRUE",NA,"1,14683E+18",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","GrupoUnisono","0","FALSE",FALSE,NA,NA,1
"@ZuluagaCamila Conozco varios profesionales con maestrías, que no consiguen empleo por estar sobre calificados!!!!… https://t.co/Ao7OqwkBni","FALSE","0","ZuluagaCamila","4/07/2019 16:32","TRUE","1,14682E+18","1,14682E+18","66740100","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rodrigo57","0","FALSE",FALSE,NA,NA,1
"RT @IlloBravo: Señores @ElDesayunoRCN. En Colombia no hay buenos profesionales, como para que tengan que llevar a extranjeros para hacer la…","FALSE","0",NA,"4/07/2019 16:19","FALSE",NA,"1,14682E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SayahGacel","1","TRUE",FALSE,NA,NA,1
"RT @Mariojpx: #decretotemporalesSENA Empleo Decente se representa con la Firma y avales al decreto de Planta SENA @MintrabajoCol @AliciaAra…","FALSE","0",NA,"4/07/2019 15:56","FALSE",NA,"1,14681E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FHERSALAZAR","2","TRUE",FALSE,NA,NA,1
"RT @MincomercioCo: En todos los rincones de Colombia hay empresas que transforman y generan empleo. El mundo se fija en lo que ofrecemos.…","FALSE","0",NA,"4/07/2019 15:55","FALSE",NA,"1,14681E+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jrestrp","12","TRUE",FALSE,NA,NA,1
"RT @CanalCapital: Mientras crece la economía en Colombia, el empleo se destruye cada vez más. ¿Qué está sucediendo? Esto dice @mariovalenci…","FALSE","0",NA,"4/07/2019 15:44","FALSE",NA,"1,14681E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Luisrfc96","17","TRUE",FALSE,NA,NA,1
"Señores @ElDesayunoRCN. En Colombia no hay buenos profesionales, como para que tengan que llevar a extranjeros para… https://t.co/sB4jeYlVQS","FALSE","1",NA,"4/07/2019 15:29","TRUE",NA,"1,1468E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IlloBravo","1","FALSE",FALSE,NA,NA,1
"Se le pide lo básico a un presidente: institucionalidad, gobernabilidad, liderazgo, y compensar deudas históricas e… https://t.co/n11rpnditz","FALSE","1",NA,"4/07/2019 15:24","TRUE",NA,"1,1468E+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JFASMD","0","FALSE",FALSE,NA,NA,1
"RT @fdbedout: “El delito es el recurso natural que más empleo da en Colombia. El resto es subempleo informal, desempleo y rebusque”. Antoni…","FALSE","0",NA,"4/07/2019 15:23","FALSE",NA,"1,1468E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alberto00017303","1510","TRUE",FALSE,NA,NA,1
"@Baena @ServiciodEmpleo @SENAComunica @IvanDuque @MintrabajoCol @AliciaArango @ServiciodEmpleo es una herramienta c… https://t.co/V9V30UhJ5C","FALSE","0","Baena","4/07/2019 15:06","TRUE","1,14534E+18","1,1468E+18","15537702","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Magola_D","0","FALSE",FALSE,NA,NA,1
"@natiibedoya @AlvaroUribeVel Si señora. My president  ha logrado mucho x Colombia, empleo de calidad, educación y s… https://t.co/RagByPt0Dl","FALSE","0","natiibedoya","4/07/2019 14:58","TRUE","1,14675E+18","1,1468E+18","159950603","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PROMOREGALOS","0","FALSE",FALSE,NA,NA,1
"RT @fdbedout: “El delito es el recurso natural que más empleo da en Colombia. El resto es subempleo informal, desempleo y rebusque”. Antoni…","FALSE","0",NA,"4/07/2019 14:55","FALSE",NA,"1,14679E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Carolamurcia","1510","TRUE",FALSE,NA,NA,1
"@kikecabralesCD @AlvaroUribeVel que país nació Fátima por no creo que hable de Colombia un país de pillos llams ust… https://t.co/IbV7bE8agz","FALSE","0","kikecabralesCD","4/07/2019 14:48","TRUE","1,14676E+18","1,14679E+18","151060797","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hectoraraq","0","FALSE",FALSE,NA,NA,1
"RT @fdbedout: “El delito es el recurso natural que más empleo da en Colombia. El resto es subempleo informal, desempleo y rebusque”. Antoni…","FALSE","0",NA,"4/07/2019 14:44","FALSE",NA,"1,14679E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Arturohergue","1510","TRUE",FALSE,NA,NA,1
"En todos los rincones de Colombia hay empresas que transforman y generan empleo. El mundo se fija en lo que ofrecem… https://t.co/8aBBjKEOaY","FALSE","8",NA,"4/07/2019 14:33","TRUE",NA,"1,14679E+18",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","MincomercioCo","12","FALSE",FALSE,NA,NA,1
"RT @fdbedout: “El delito es el recurso natural que más empleo da en Colombia. El resto es subempleo informal, desempleo y rebusque”. Antoni…","FALSE","0",NA,"4/07/2019 14:23","FALSE",NA,"1,14679E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Marce83153422","1510","TRUE",FALSE,NA,NA,1
"RT @JorgeARestrepo: No hay problema social o económico más grave y de más urgente atención hoy en Colombia que el del desempleo. ","","","","","","","","","","","","",NA,NA,NA,1
"","","","","","","","","","","","","",NA,NA,NA,1
"Cientos…""","FALSE","0",NA,"4/07/2019 14:19","FALSE",NA,"1,14679E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","QuienEsQuienOA","60","TRUE",FALSE,NA,NA,1
"RT @fdbedout: “El delito es el recurso natural que más empleo da en Colombia. El resto es subempleo informal, desempleo y rebusque”. Antoni…","FALSE","0",NA,"4/07/2019 14:17","FALSE",NA,"1,14679E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chabelacristi","1510","TRUE",FALSE,NA,NA,1
"RT @fdbedout: “El delito es el recurso natural que más empleo da en Colombia. El resto es subempleo informal, desempleo y rebusque”. Antoni…","FALSE","0",NA,"4/07/2019 14:11","FALSE",NA,"1,14678E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lauramslp","1510","TRUE",FALSE,NA,NA,1
"En Colombia existe mucho campo de acción xa desarrollarse uno como profesional, asi q pretender q el estado le de e… https://t.co/1hxOSAtyDc","FALSE","0",NA,"4/07/2019 13:50","TRUE",NA,"1,14678E+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HECTORAWAZACKO","0","FALSE",FALSE,NA,NA,1
"RT @CanalCapital: Mientras crece la economía en Colombia, el empleo se destruye cada vez más. ¿Qué está sucediendo? Esto dice @mariovalenci…","FALSE","0",NA,"4/07/2019 13:40","FALSE",NA,"1,14678E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rodcruzh","17","TRUE",FALSE,NA,NA,1
"RT @fdbedout: “El delito es el recurso natural que más empleo da en Colombia. El resto es subempleo informal, desempleo y rebusque”. Antoni…","FALSE","0",NA,"4/07/2019 13:34","FALSE",NA,"1,14677E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marveal4","1510","TRUE",FALSE,NA,NA,1
"RT @PROCOLOMBIACO: .@Colombia ""cuenta con una industria de calzado tecnificada y con trayectoria, generadora de empleo con mano de obra esp…","FALSE","0",NA,"4/07/2019 13:20","FALSE",NA,"1,14677E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mauricioosoriob","14","TRUE",FALSE,NA,NA,1
"RT @Corpoeducacion: <U+0001F4A1><U+0001F4A1><U+0001F4A1>Corpoeducación requiere dos profesionales (lenguaje y matemáticas) residentes en la ciudad de #Cúcuta para vinculaci…","FALSE","0",NA,"4/07/2019 13:07","FALSE",NA,"1,14677E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DianaysIng","12","TRUE",FALSE,NA,NA,1
"RT @fdbedout: “El delito es el recurso natural que más empleo da en Colombia. El resto es subempleo informal, desempleo y rebusque”. Antoni…","FALSE","0",NA,"4/07/2019 13:07","FALSE",NA,"1,14677E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alejapao12","1510","TRUE",FALSE,NA,NA,1
"Nuestra próxima charla online y gratuita será 10 de julio a las 8:30 hora de Colombia, con nuestra asesora de Inmig… https://t.co/1yq8tNclno","FALSE","0",NA,"4/07/2019 13:04","TRUE",NA,"1,14677E+18",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","Mint_Studies","0","FALSE",FALSE,NA,NA,1
"RT @fdbedout: “El delito es el recurso natural que más empleo da en Colombia. El resto es subempleo informal, desempleo y rebusque”. Antoni…","FALSE","0",NA,"4/07/2019 12:40","FALSE",NA,"1,14676E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GuillermoMorMo","1510","TRUE",FALSE,NA,NA,1
"RT @fdbedout: “El delito es el recurso natural que más empleo da en Colombia. El resto es subempleo informal, desempleo y rebusque”. Antoni…","FALSE","0",NA,"4/07/2019 12:30","FALSE",NA,"1,14676E+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","drcarlosmorelo1","1510","TRUE",FALSE,NA,NA,1
"RT @PROCOLOMBIACO: .@Colombia ""cuenta con una industria de calzado tecnificada y con trayectoria, generadora de empleo con mano de obra esp…","FALSE","0",NA,"4/07/2019 12:29","FALSE",NA,"1,14676E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fernand19741009","14","TRUE",FALSE,NA,NA,1
"RT @TeletrabajoCo: ¿Estás buscando empleo en la modalidad de #Teletrabajo? Conéctate a las 10 a.m., en el  #FbLive por la fan page de @Mini…","FALSE","0",NA,"4/07/2019 12:28","FALSE",NA,"1,14676E+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cabetogonzalez","11","TRUE",FALSE,NA,NA,1
"RT @fdbedout: “El delito es el recurso natural que más empleo da en Colombia. El resto es subempleo informal, desempleo y rebusque”. Antoni…","FALSE","0",NA,"4/07/2019 12:26","FALSE",NA,"1,14676E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","odontosolucion","1510","TRUE",FALSE,NA,NA,1
"RT @fdbedout: “El delito es el recurso natural que más empleo da en Colombia. El resto es subempleo informal, desempleo y rebusque”. Antoni…","FALSE","0",NA,"4/07/2019 12:26","FALSE",NA,"1,14676E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Auroritacel","1510","TRUE",FALSE,NA,NA,1
"RT @IndustriaDigCol: #EnMinutos | ¿Tienes dudas sobre cómo obtener empleo en la modalidad de #Teletrabajo? Resuélvelas en nuestro #FBLive a…","FALSE","0",NA,"4/07/2019 12:22","FALSE",NA,"1,14676E+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cabetogonzalez","1","TRUE",FALSE,NA,NA,1
"RT @Ministerio_TIC: ¡#EnMinutos! Hoy miércoles 3 de julio vamos a hablar sobre cómo conseguir empleo en la modalidad de #Teletrabajo. Conéc…","FALSE","0",NA,"4/07/2019 12:21","FALSE",NA,"1,14676E+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cabetogonzalez","2","TRUE",FALSE,NA,NA,1
"RT @fdbedout: “El delito es el recurso natural que más empleo da en Colombia. El resto es subempleo informal, desempleo y rebusque”. Antoni…","FALSE","0",NA,"4/07/2019 12:17","FALSE",NA,"1,14675E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gogis2008","1510","TRUE",FALSE,NA,NA,1
"RT @fdbedout: “El delito es el recurso natural que más empleo da en Colombia. El resto es subempleo informal, desempleo y rebusque”. Antoni…","FALSE","0",NA,"4/07/2019 11:15","FALSE",NA,"1,14674E+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","migb_an","1510","TRUE",FALSE,NA,NA,1
